Kepler-30 b,Confirmed,0.036,0.004,0.004,,,,0.35,0.02,0.02,29.334,0.008,0.008,0.18,,,,,,89.82,0.16,0.16,,2012,01/05/2014,,,,,,,,,,2455246.65,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-30,285.2833333,38.9472222,15.5,,,,,,,,0.18,0.027,0.027,0.99,0.08,0.08,0.95,0.12,0.12,,,,,5498,54,54,,,
Kepler-30 c,Confirmed,2.01,0.16,0.16,,,,1.1,0.036,0.036,60.3231,0.0002,0.0002,0.3,,,,,,89.68,0.03,0.03,,2012,31/08/2012,,,,,,,,,,2455357.887,0.0005,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-30,285.2833333,38.9472222,15.5,,,,,,,,0.18,0.027,0.027,0.99,0.08,0.08,0.95,0.12,0.12,,,,,5498,54,54,,,
Kepler-30 d,Confirmed,0.073,0.008,0.008,,,,0.79,0.045,0.045,143.343,0.009,0.009,0.5,,,,,,89.84,0.02,0.02,,2012,31/08/2012,,,,,,,,,,2455273.53,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-30,285.2833333,38.9472222,15.5,,,,,,,,0.18,0.027,0.027,0.99,0.08,0.08,0.95,0.12,0.12,,,,,5498,54,54,,,
Kepler-305 b,Confirmed,0.0356,0.0938,0.012,,,,0.322,0.111,0.111,5.487,,,0.05856,,,,,,,,,,2013,20/12/2013,,,,,,,,,,2455189.08,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-305,299.225,40.3431,15.8,,,,,,,,-0.071,,,0.83,1.29,0.54,0.87,0.3,0.3,,,,,4918,,,,,
Kepler-305 c,Confirmed,0.0192,0.0538,0.0057,,,,0.295,0.1,0.1,8.291,,,0.07711,,,,,,,,,,2013,20/12/2013,,,,,,,,,,2455192.628,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-305,299.225,40.3431,15.8,,,,,,,,-0.071,,,0.83,1.29,0.54,0.87,0.3,0.3,,,,,4918,,,,,
Kepler-31 c,Confirmed,4.7,inf,nan,,,,0.38,0.07,0.07,42.6318,0.0005,0.0005,0.26,,,,,,,,,,2012,01/05/2014,,,,,,,,,,2454974.191,0.007,0.007,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-31,294.025,45.8530556,15.5,,,,,,,,-0.08,0.4,0.4,1.21,0.17,0.17,1.22,0.24,0.24,,,,,6340,200,200,,,
Kepler-32 b,Confirmed,4.1,inf,nan,,,,0.37,0.036,0.036,5.90124,0.0001,0.0001,0.05,,,,,,,,,,2012,01/05/2014,,,,,,,,,,2454974.902,0.008,0.008,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-32,297.8416667,46.5741667,16,,,,,,,,0,0.4,0.4,0.58,0.05,0.05,0.53,0.04,0.04,,,,,3900,200,200,,,
Kepler-32 c,Confirmed,0.5,inf,nan,,,,0.33,0.036,0.036,8.7522,0.0003,0.0003,0.09,,,,,,,,,,2012,01/05/2014,,,,,,,,,,2454977.378,0.013,0.013,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-32,297.8416667,46.5741667,16,,,,,,,,0,0.4,0.4,0.58,0.05,0.05,0.53,0.04,0.04,,,,,3900,200,200,,,
Kepler-338 b,Confirmed,0.0963,0.0664,0.0761,,,,0.23,0.012,0.012,13.72699,0.00047,0.00047,0.117,,,0.04,0.04,0.27,,,,,2014,18/12/2015,,,,,,,,,,,,,,,,,,,0.14,0.21,0.21,,,,,,,,,,,,,,,,Announced on a website,Primary Transit,,,,,Kepler-338,282.9789429,40.784348,,,11.098,10.841,10.756,,,,-0.106,,,1.1,,,1.74,0.08,0.08,,,,,5923,77,77,,,
Kepler-34 (AB)  b,Confirmed,0.219928893,0.009973885,0.010980713,,,,0.763673412,0.013382128,0.013382128,288.822,0.081,0.081,1.0896,0.0009,0.0009,0.182,0.02,0.02,90.355,0.018,0.018,0.000727,2012,23/02/2016,,,,,,,,,,2454969.2,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-34 (AB),296.4375,44.6416667,15,,,,,1499,33,33,-0.07,0.15,0.15,2.0687,0.0033,0.0033,1.1,0,0,G,,,,5913,130,130,,,
Kepler-35 (AB) b,Confirmed,0.126797344,0.019979234,0.019979234,,,,0.727987738,0.013382128,0.013382128,131.458,0.105,0.105,0.60347,0.00103,0.00103,0.042,0.004,0.004,90.76,0.09,0.09,0.000367,2012,23/02/2016,,,,,,,,,,2454965.85,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-35 (AB),294.4958333,46.69,16,,,,,1645,43,43,-0.34,0.2,0.2,1.6971,0.007,0.007,1,0,0,G,,,,5606,150,150,,,
Kepler-36 b,Confirmed,0.014032659,0.000943901,0.000943901,,,,0.132036992,0.002676426,0.002676426,13.83989,0.006,0.0082,0.1153,0.0015,0.0015,,,,,,,,2012,05/11/2013,,,,,,,,,,2454960.975,0.0058,0.0058,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-36,291.25,49.2319444,12,,,,,,,,,,,1.113,0.035,0.035,1.66,0.019,0.019,,6.923,0.372,0.372,5900,41,41,,,
Kepler-36 c,Confirmed,0.0254149,0.001457,0.0018872,,,,0.3282,0.0048,0.0048,16.23855,0.00038,0.00054,0.1283,0.0016,0.0016,,,,,,,,2012,22/05/2014,,,,,,,,,,2454955.913,0.0011,0.0011,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-36,291.25,49.2319444,12,,,,,,,,,,,1.113,0.035,0.035,1.66,0.019,0.019,,6.923,0.372,0.372,5900,41,41,,,
Kepler-37 b,Confirmed,0.008746814,0.011641444,0.011641444,,,,0.028548539,0.001784284,0.001784284,13.367308,8.50E-05,5.80E-05,0.1003,0.0011,0.0008,,,,88.63,0.53,0.3,,2013,23/11/2015,,,,,,,,,,2455017.033,0.00089,0.00034,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-37,284.0596158,44.51816223,10.3,,,,,66,,,-0.32,0.07,0.07,0.803,0.068,0.068,0.77,0.026,0.026,,6,,,5417,75,75,,,"KOI-245 , KIC 8478994 , 2MASS J18561431+4431052 "
Kepler-37 c,Confirmed,0.031463361,,,,,,0.066910638,0.002676426,0.002676426,21.301886,4.40E-05,4.60E-05,0.1368,0.0014,0.0011,,,,89.07,0.33,0.19,,2013,23/11/2015,,,,,,,,,,2455024.838,0.00078,0.00036,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-37,284.0596158,44.51816223,10.3,,,,,66,,,-0.32,0.07,0.07,0.803,0.068,0.068,0.77,0.026,0.026,,6,,,5417,75,75,,,"KOI-245 , KIC 8478994 , 2MASS J18561431+4431052 "
Kepler-37 d,Confirmed,0.0383853,,,,,,0.173075516,0.005352851,0.005352851,39.792187,4.30E-05,4.00E-05,0.2076,0.0022,0.0016,,,,89.335,0.047,0.043,,2013,23/11/2015,,,,,,,,,,2455008.25,0.00049,0.00043,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-37,284.0596158,44.51816223,10.3,,,,,66,,,-0.32,0.07,0.07,0.803,0.068,0.068,0.77,0.026,0.026,,6,,,5417,75,75,,,"KOI-245 , KIC 8478994 , 2MASS J18561431+4431052 "
Kepler-38 (AB) b,Confirmed,0.38,0.38,0,,,,0.39,0.01,0.01,105.595,0.038,0.038,0.4644,0.0082,0.0082,,,,89.446,0.026,0.026,,2012,23/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-38 A,286.8292,42.2792,14.3,,,,,,,,-0.158,,,0.949,0.059,0.059,1.757,0.034,0.034,,,,,5640,,,,,
Kepler-39 b,Confirmed,18,0.91,0.93,,,,1.22,0.1,0.12,21.0874,0.0002,0.0002,0.155,0.03,0.03,0.121,0.023,0.022,88.83,0.4,0.59,,2011,24/02/2016,98.9,6.8,5.9,,,,,,,2454972.596,0.0006,0.0006,,,,,,,,,,,,,,,,905,,,,,,,,,Published in a refereed paper,Primary Transit,,,KOI-423 b,,Kepler-39,296.9583333,46.0344444,14.3,,,,,1200,250,250,-0.29,0.1,0.1,1.1,0.06,0.07,1.39,0.1,0.11,F7IV,5.08,1.5,1.5,6260,140,140,,,KOI-423
Kepler-396 b,Confirmed,0.22,0.61,0.068,,,,0.31,0.12,0.12,42.994,,,0.36709,,,,,,,,,,2013,20/12/2013,,,,,,,,,,2455015.653,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-396,296.1333,48.8106,,,,,,,,,-0.129,,,0.81,1.3,0.58,1.04,0.41,0.41,,,,,5384,,,,,
Kepler-396 c,Confirmed,0.053,0.14,0.016,,,,0.47,0.19,0.19,88.505,,,0.22662,,,,,,,,,,2013,20/12/2013,,,,,,,,,,2454995.512,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-396,296.1333,48.8106,,,,,,,,,-0.129,,,0.81,1.3,0.58,1.04,0.41,0.41,,,,,5384,,,,,
Kepler-4 b,Confirmed,0.082434006,0.012805588,0.012805588,,,,0.356856735,0.018734979,0.018734979,3.21346,0.00022,0.00022,0.0456,0.0009,0.0009,0,,,89.76,2.05,2.05,8.30E-05,2010,05/11/2013,,,,,,,,,,2454956.613,0.0015,0.0015,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-4,285.6166667,50.1358333,12.7,,,,,550,80,80,0.17,0.06,0.06,1.223,0.091,0.091,1.487,0.084,0.084,G0,4.5,1.5,1.5,5857,120,120,,,
Kepler-40 b,Confirmed,2.2,0.4,0.4,,,,1.17,0.04,0.04,6.87349,0.00064,0.00064,0.08,0.003,0.003,0,,,89.7,0.1,0.1,3.00E-05,2010,24/02/2016,,,,,,,,,,2455005.52,0.0024,0.0024,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,KOI-428 b,,Kepler-40,296.8125,47.5266667,14.76,,,,,2700,200,200,0.1,0.1,0.1,1.48,0.06,0.06,2.13,0.06,0.06,F5IV,2.8,0.3,0.3,6510,100,100,,,
Kepler-41  b,Confirmed,0.49,0.09,0.09,,,,0.841,0.032,0.032,1.855558,7.00E-06,7.00E-06,0.029,0.001,0.001,0,,,88.3,0.7,0.7,4.00E-05,2011,24/02/2016,,,,,,,,,,2454970.18,0.0003,0.0003,,,,,,,,,,,,,,,,1745,,,,,,,,,Published in a refereed paper,Primary Transit,,,KOI-196 b,,Kepler-41,294.5125,45.9816667,14.5,,,,,730,70,70,-0.09,0.16,0.16,0.94,0.09,0.09,0.966,0.032,0.032,G2V,7.4,3.4,3.4,5660,100,100,,,
Kepler-412 b,Confirmed,0.939,0.085,0.085,,,,1.325,0.043,0.043,1.720861232,4.70E-08,4.70E-08,0.02959,0.00078,0.00078,0.0038,0.0032,0.0087,80.89,0.2,0.2,,2014,21/05/2014,125,150,49,,,,,,,2454966.021,2.30E-05,2.30E-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-412,286.1083333,43.68083336,13.73,,,,,1056,0.036,0.036,0.27,0.12,0.12,1.167,0.091,0.091,1.287,0.035,0.035,G3V,5.1,1.7,1.7,5750,90,90,,,
Kepler-413 (AB) b,Confirmed,0.210804518,0.066073058,0.066073058,,,,0.387814056,0.008832204,0.008832204,66.262,,,0.3553,,,0.1181,,,89.929,,,,2013,23/02/2016,94.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-413 (AB),288.5125,51.1625,,,,,,,,,,,,1.3623,,,0.7761,,,,,,,4700,,,,,
Kepler-419 b,Confirmed,2.71,0.66,0.66,,,,1.11,0.14,0.14,69.7968,0.0087,0.0087,0.371,0.04,0.04,0.817,0.016,0.016,87.04,0.72,0.72,,2012,13/04/2018,94,2.2,2.2,,,,,,,2454959.332,0.00054,0.00054,,,,,,,,,,,,,186,12,12,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,Kepler-419,295.4166667,51.1847222,14,,,,,,,,0,0.16,0.16,1.22,0.08,0.08,1.4,0.21,0.21,,2.8,1.3,1.3,6230,100,100,,,KOI-1474
Kepler-42 b,Confirmed,0.009,inf,nan,,,,0.07,0.02,0.02,1.2137672,4.60E-06,4.60E-06,0.0116,,,,,,,,,0.0003,2012,30/08/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-42,292.2208333,44.6194444,16.12,,,,,38.7,6.3,6.3,-0.48,0.17,0.17,0.13,0.05,0.05,0.17,0.05,0.05,,,,,3068,174,174,,,
Kepler-42 c,Confirmed,0.006,inf,nan,,,,0.065,0.018,0.018,0.45328509,9.70E-07,9.70E-07,0.006,,,,,,,,,0.000155,2012,30/08/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-42,292.2208333,44.6194444,16.12,,,,,38.7,6.3,6.3,-0.48,0.17,0.17,0.13,0.05,0.05,0.17,0.05,0.05,,,,,3068,174,174,,,
Kepler-42 d,Confirmed,0.003,inf,nan,,,,0.051,0.016,0.016,1.856169,1.40E-05,1.40E-05,0.0154,,,,,,,,,0.000398,2012,30/08/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-42,292.2208333,44.6194444,16.12,,,,,38.7,6.3,6.3,-0.48,0.17,0.17,0.13,0.05,0.05,0.17,0.05,0.05,,,,,3068,174,174,,,
Kepler-420 A b,Confirmed,1.45,0.35,0.35,,,,0.94,0.12,0.12,86.647661,3.40E-05,3.40E-05,0.382,0.006,0.006,0.772,0.045,0.045,89.66,0.24,0.38,,2014,17/01/2017,141.3,17,17,,,,,,,2455006.795,0.0004,0.0004,,,,74,32,46,,,,,,,,,,511,,,,,,,,,Published in a refereed paper,Primary Transit,,,KOI-1257 b,,Kepler-420 A,291.225,44.59416669,,,,,,900,110,110,0.27,0.09,0.09,0.99,0.05,0.05,1.13,0.14,0.14,G5V,9.3,3,3,5520,80,80,,,KOI-1257
Kepler-422 b,Confirmed,0.43,0.13,0.13,0.43,0.13,0.13,1.15,0.11,0.11,7.8914483,5.10E-07,5.00E-07,0.082,0.01,0.011,,,,,,,,2014,09/10/2014,,,,,,,,,,2455010.25,9.40E-05,0.00011,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,Kepler-422,282.629625,46.32336112,13.642,,,,,,,,0.23,0.09,0.09,1.15,0.06,0.06,1.24,0.12,0.12,,,,,5972,84,84,,,
Kepler-423 b,Confirmed,0.595,0.081,0.081,0.595,0.081,0.081,1.192,0.052,0.052,2.6843285,8.20E-08,8.20E-08,0.03585,0.00114,0.00052,0.019,0.014,0.028,,,,,2014,17/08/2015,120.26,33.88,77.01,,,,,,,2454966.355,2.12E-05,2.12E-05,,,,,,,0.31,0.01,0.01,,,,96.7,11.8,11.8,1605,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,Kepler-423,292.8556667,46.39117779,14.499,,,,,,,,0.26,0.12,0.12,1.07,0.05,0.05,0.99,0.054,0.054,,,,,5790,,,,,
Kepler-424 b,Confirmed,1.03,0.13,0.13,1.03,0.13,0.13,0.89,0.06,0.08,3.3118644,3.90E-07,3.90E-07,0.044,0.004,0.005,,,,,,,,2014,22/10/2014,,,,,,,,,,2454964.743,0.00017,0.00023,,,,,,,,,,,,,140,13,12,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,Kepler-424,298.6249583,48.57745002,14.497,,,,,,,,0.44,0.14,0.14,1.01,0.054,0.054,0.94,0.056,0.056,,,,,5460,81,81,,,
Kepler-43 b,Confirmed,3.23,0.19,0.19,,,,1.2,0.06,0.06,3.024095,2.10E-05,2.10E-05,0.0449,0.001,0.001,0.025,inf,nan,84.35,0.4,0.4,2.30E-05,2011,24/02/2016,,,,,,,,,,2454965.416,0.0006,0.0006,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,KOI-135 b,,Kepler-43,285.2416667,46.6683333,14,,,,,1950,250,250,0.33,0.11,0.11,1.32,0.09,0.09,1.42,0.07,0.07,G0V/G0IV,2.8,0.8,1,6041,143,143,,,
Kepler-432 b,Confirmed,5.41,0.3,0.19,5.41,0.3,0.19,1.45,0.039,0.039,52.501134,7.00E-05,0.000107,0.301,0.016,0.011,0.5121,0.0084,0.0107,88.17,0.61,0.33,,2014,23/07/2018,65.6,1.8,1.8,,,,,,,2455949.537,0.0018,0.0018,,,,,,,,,,,,,294.5,2.1,2.1,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,KOI-1299 b,,Kepler-432,293.2833333,48.28583334,13,,,,,874,30,30,-0.02,0.06,0.06,1.35,0.1,0.1,4.15,0.12,0.12,K2III,3.6,1,0.6,5020,60,60,,,
Kepler-433 b,Confirmed,2.82,0.52,0.52,,,,1.45,0.16,0.16,5.33408384,1.10E-06,1.10E-06,0.059,,,0.119,0.079,0.079,89.21,0.9,0.52,,2012,26/12/2016,,,,,,,,,,2454964.982,0.00015,0.00015,,,,,,,0.082,0.081,0.081,,,,259,44,44,,,,,,,,,,Submitted to a professional journal,Primary Transit,Radial Velocity,Primary Transit,KOI-206 b,,Kepler-433,297.5916667,40.9772222,14.5,,,,,1870,210,210,-0.01,0.2,0.2,2.82,0.52,0.52,1.45,0.16,0.16,,2.67,0.91,0.91,6360,140,140,,,KOI-206
Kepler-434 b,Confirmed,2.86,0.35,0.35,,,,1.13,0.18,0.26,12.877099,5.00E-05,5.00E-05,0.1143,0.003,0.003,0.131,0.072,0.072,86.46,0.74,0.38,,2015,26/12/2016,,,,,,,,,,2455003.023,0.00042,0.00042,,,,,,,0.979,0.031,0.031,,,,221,23,23,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,KOI-614 b,,Kepler-434,293.5863708,42.92891114,,,,,,1240,120,120,0.25,0.14,0.14,1.198,0.093,0.093,1.38,0.13,0.13,,4,1.7,1.7,5977,95,95,,,KOI-614
Kepler-435 b,Confirmed,0.84,0.15,0.15,,,,1.99,0.18,0.18,8.6001536,1.80E-06,1.80E-06,0.0948,0.0018,0.0018,0.114,0.077,0.077,85.51,0.52,0.52,,2012,26/12/2016,,,,,,,,,,2455010.642,0.0004,0.0004,,,,,,,,,,,,,,,,,,,,,,,,,Submitted to a professional journal,Primary Transit,Radial Velocity,Primary Transit,KOI-680 b,,Kepler-435,292.2875,43.1972222,14,,,,,2070,200,200,-0.18,0.11,0.11,1.538,0.088,0.088,3.21,0.3,0.3,,2.25,0.42,0.42,6161,94,94,,,KOI-680
Kepler-44 b,Confirmed,1.02,0.07,0.07,,,,1.24,0.07,0.07,3.24674,1.80E-05,1.80E-05,0.0455,0.0013,0.0013,0.021,inf,nan,83.78,0.55,0.55,2.00E-05,2011,24/02/2016,,,,,,,,,,2454966.378,0.0004,0.0004,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,KOI-204 b,,Kepler-44,300.1041667,45.7622222,15,,,,,2250,300,300,0.26,0.1,0.1,1.19,0.1,0.1,1.52,0.09,0.09,G2IV,6.95,1.7,1.7,5757,134,134,,,
Kepler-447 b,Confirmed,1.37,0.48,0.48,1.37,0.48,0.48,1.65,0.59,0.59,7.79430132,1.82E-06,1.82E-06,0.0769,0.0062,0.0079,,,,86.55,0.24,0.32,,2015,16/02/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,Kepler-447,285.2666667,48.56000002,12.5,,,,,,,,0.07,0.05,0.05,1,0.21,0.21,1.03,0.16,0.16,,,,,5493,62,62,,,
Kepler-448 b,Confirmed,10,9.999,0,,,,1.43,0.13,0.13,17.8552333,9.00E-07,9.00E-07,0.151,0.003,0.003,0,0,0.72,88.95,0.25,0.15,,2015,07/08/2017,,,,,,,,,,,,,,,,253,2.8,4.2,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Spectrum,Primary Transit,KOI-12 b,,KOI-12,297.4537167,41.01099723,11.51,,,,,426,40,40,,,,1.452,0.093,0.093,1.63,0.15,0.15,,1.5,0.5,0.5,6820,120,120,,,Kepler-448
Kepler-45 b,Confirmed,0.505,0.09,0.09,,,,0.96,0.11,0.11,2.455239,5.00E-06,5.00E-06,0.027,0.003,0.003,0.11,0.1,0.1,87,0.7,0.7,8.10E-05,2011,24/02/2016,230,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Submitted to a professional journal,Primary Transit,,,KOI-254 b,,Kepler-45,292.875,41.0641667,16.88,,,,,333,33,33,0.08,0.05,0.05,0.59,0.06,0.06,0.55,0.11,0.11,M,,,,3820,90,90,,,
Kepler-454 b,Confirmed,0.0215,0.0044,0.0044,0.0215,0.0044,0.0044,0.211,0.012,0.012,10.57375339,7.80E-06,7.80E-06,0.0954,0.0012,0.0012,0,,,87.09,0.2,0.2,,2015,02/12/2015,,,,,,,,,,2455008.068,0.00076,0.00076,,,,,,,0.929,0.0091,0.0091,,,,1.96,0.38,0.38,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,,Kepler-454,287.4791667,38.2288889,11.57,,,,,,,,0.32,0.08,0.08,1.028,0.04,0.04,1.066,0.012,0.012,,5.25,1.4,1.4,5687,49,49,,,
Kepler-46 b,Confirmed,0.885,0.343,0.374,,,,0.812,0.043,0.043,33.60134,0.00021,0.00021,0.1967,0.0029,0.0029,0.01,0.01,0.01,89.033,0.069,0.069,0.00023,2012,06/04/2017,,,,,,,,,,2455053.283,0.0014,0.0014,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,KOI-872 b,,Kepler-46,289.2708333,42.6041667,15.3,,,,,857,69,69,0.41,0.1,0.1,0.902,0.04,0.04,0.94,0.04,0.04,,9.9,3.1,3.1,5155,105,105,,,
Kepler-5 b,Confirmed,2.114,0.064,0.064,,,,1.431,0.048,0.048,3.54846,3.20E-05,3.20E-05,0.05064,0.0007,0.0007,0,,,86.3,0.6,0.6,,2010,26/02/2015,,,,,,,,,,2454955.901,0.00021,0.00021,,,,,,,,,,,,,,,,1752,,,,,0.16,0.03,0.03,,Announced on a website,Primary Transit,,,,,Kepler-5,299.4083333,44.035,,,,,,,,,0.04,0.06,0.06,1.374,0.056,0.056,1.793,0.053,0.053,,,,,6297,60,60,,,
Kepler-51 b,Confirmed,0.006607306,0.002517069,0.004719504,,,,0.633420704,0.026764255,0.026764255,45.1555023,7.20E-05,7.20E-05,0.2514,0.0097,0.0097,0.04,0.01,0.01,,,,,2012,22/05/2014,,,,,,,,,,2454992.104,0.00062,0.00062,,,,,,,,,,,,,,,,543,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-51,296.4792,49.9378,15,,,,,,,,,,,1,,,0.91,,,,,,,5803,,,,,
Kepler-51 c,Confirmed,0.012585344,0.001258534,0.001258534,,,,0.802927653,0.151664112,0.249799714,85.3128662,0.00096,0.00096,0.384,0.015,0.015,0.014,0.009,0.013,,,,,2012,25/05/2014,,,,,,,,,,2455128.321,0.0022,0.0022,,,,,,,,,,,,,,,,439,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-51,296.4792,49.9378,15,,,,,,,,,,,1,,,0.91,,,,,,,5803,,,,,
Kepler-539 b,Confirmed,0.97,0.29,0.29,,,,0.747,0.016,0.016,125.63243,0.00071,0.00071,0.4988,0.0054,0.0054,0,0,0.39,89.845,0.086,0.086,,2015,24/05/2016,,,,,,,,,,,,,,,,,,,,,,,,,132.3,6.3,6.3,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,KOI-372 b,,Kepler-539,299.1208333,41.86666668,12.5,,,,,,,,-0.01,0.07,0.07,1.048,0.045,0.045,0.952,0.02,0.02,G2V,1.1,0.7,0.1,5820,80,80,,,
Kepler-56 b,Confirmed,0.07,0.012,0.012,0.0944,0.02,0.02,0.58,0.03,0.03,10.5016,0.0011,0.0011,0.1028,0.0037,0.0037,0.04,0.01,0.01,83.84,0.26,0.26,,2012,15/08/2016,,,,,,,,,,2454968.559,0.0088,0.0088,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-56,293.7583,41.8719,13,,,,,,,,0.2,0.16,0.16,1.32,0.13,0.13,4.23,0.15,0.15,,3.5,1.3,1.3,4840,97,97,,,
Kepler-56 c,Confirmed,0.569,0.07,0.07,0.614,0.044,0.044,0.88,0.04,0.04,21.40239,0.00062,0.00062,0.1652,0.0059,0.0059,0,0.01,0.01,84.02,0.09,0.09,,2012,15/08/2016,,,,,,,,,,2454978.656,0.0057,0.0057,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,,,,,Kepler-56,293.7583,41.8719,13,,,,,,,,0.2,0.16,0.16,1.32,0.13,0.13,4.23,0.15,0.15,,3.5,1.3,1.3,4840,97,97,,,
Kepler-6 b,Confirmed,0.669,0.03,0.025,,,,1.323,0.029,0.029,3.234723,1.70E-05,1.70E-05,0.04567,0.00046,0.00046,0,,,86.8,0.3,0.3,,2010,26/02/2015,,,,,,,,,,2454954.486,0.00014,0.00014,,,,,,,,,,,,,,,,1451,,,,,0.07,0.03,0.03,,Published in a refereed paper,Primary Transit,,,,,Kepler-6,296.8375,48.24,,,,,,,,,0.34,0.04,0.04,1.209,0.038,0.038,1.391,0.034,0.034,,3.8,1,1,5647,44,44,,,
Kepler-60 b,Confirmed,0.01317,0.0018,0.0018,,,,0.153,0.012,0.012,7.1316185,9.30E-05,9.30E-05,0.07497,,,,,,,,,,2012,16/03/2016,,,,,,,,,,2454969.036,0.0047,0.0047,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,TTV,Primary Transit,,,Kepler-60,288.9625,42.265,14.5,,,,,,,,,,,1.1,,,1.5,,,,,,,5915,,,,,
Kepler-60 c,Confirmed,0.0121,0.0025,0.0025,,,,0.17,0.013,0.013,8.9193459,0.00011,0.00011,0.08701,,,,,,,,,,2012,16/03/2016,,,,,,,,,,2454973.065,0.0047,0.0047,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,TTV,Primary Transit,,,Kepler-60,288.9625,42.265,14.5,,,,,,,,,,,1.1,,,1.5,,,,,,,5915,,,,,
Kepler-60 d,Confirmed,0.0131,0.0024,0.0026,,,,0.178,0.014,0.014,11.9016171,0.0002,0.0002,0.10548,,,,,,,,,,2012,16/03/2016,,,,,,,,,,2454966.246,0.0063,0.0063,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,TTV,Primary Transit,,,Kepler-60,288.9625,42.265,14.5,,,,,,,,,,,1.1,,,1.5,,,,,,,5915,,,,,
